20.0 1.73480134311e-08
30.0 1.39210882329e-07
40.0 5.9309560069e-11
50.0 9.92855715825e-08
60.0 1.84934629072e-07
70.0 2.34942564326e-07
80.0 2.66839190748e-07
90.0 3.12684920603e-07
100.0 3.37929841628e-07
110.0 3.37468631932e-07
120.0 3.56760520293e-07
130.0 3.62768544992e-07
140.0 3.86099493973e-07
150.0 3.88891521155e-07
160.0 4.00591979392e-07
170.0 4.28625585011e-07
180.0 4.00647429015e-07
190.0 4.09915528308e-07
200.0 4.15058255728e-07
210.0 4.30738920699e-07
220.0 4.11594198744e-07
230.0 4.15440948382e-07
240.0 4.17942899594e-07
