-50.0 -50.0 5.05212005851e-06
-50.0 -45.0 5.40900393374e-06
-50.0 -40.0 5.56341636868e-06
-50.0 -35.0 5.62580009586e-06
-50.0 -30.0 5.92630440591e-06
-50.0 -25.0 6.64843819153e-06
-50.0 -20.0 7.21631873229e-06
-50.0 -15.0 8.06217260684e-06
-50.0 -10.0 9.6521176298e-06
-50.0 -5.0 1.10381797857e-05
-50.0 0.0 1.18138227574e-05
-50.0 5.0 1.08915773499e-05
-50.0 10.0 9.06275014178e-06
-50.0 15.0 8.14152101246e-06
-50.0 20.0 7.39326363752e-06
-50.0 25.0 6.35781672878e-06
-50.0 30.0 6.21750584684e-06
-50.0 35.0 6.02510633819e-06
-50.0 40.0 5.53657412218e-06
-50.0 45.0 5.24711033447e-06
-45.0 -50.0 4.90595903639e-06
-45.0 -45.0 5.23585209403e-06
-45.0 -40.0 5.22127501641e-06
-45.0 -35.0 5.65386109209e-06
-45.0 -30.0 5.75401451798e-06
-45.0 -25.0 5.90328352105e-06
-45.0 -20.0 6.46428867705e-06
-45.0 -15.0 7.72521481952e-06
-45.0 -10.0 7.85606372731e-06
-45.0 -5.0 8.8311822748e-06
-45.0 0.0 8.5728245411e-06
-45.0 5.0 9.11872766293e-06
-45.0 10.0 7.91587602621e-06
-45.0 15.0 7.23048081195e-06
-45.0 20.0 6.52021049795e-06
-45.0 25.0 6.51159607451e-06
-45.0 30.0 5.95266537719e-06
-45.0 35.0 5.23841589269e-06
-45.0 40.0 5.36824791698e-06
-45.0 45.0 5.18999851883e-06
-40.0 -50.0 4.49236429337e-06
-40.0 -45.0 4.61806570889e-06
-40.0 -40.0 5.03394034378e-06
-40.0 -35.0 5.03329279193e-06
-40.0 -30.0 5.41047069103e-06
-40.0 -25.0 5.8416415516e-06
-40.0 -20.0 6.10427650362e-06
-40.0 -15.0 6.86004414838e-06
-40.0 -10.0 6.49421539272e-06
-40.0 -5.0 7.12286851834e-06
-40.0 0.0 7.29513997295e-06
-40.0 5.0 7.50044242008e-06
-40.0 10.0 7.16912625301e-06
-40.0 15.0 6.66147108764e-06
-40.0 20.0 6.21925959918e-06
-40.0 25.0 5.73272325054e-06
-40.0 30.0 5.49241162086e-06
-40.0 35.0 5.19540219289e-06
-40.0 40.0 5.26136177202e-06
-40.0 45.0 4.97536168453e-06
-35.0 -50.0 4.1710056106e-06
-35.0 -45.0 4.35026127868e-06
-35.0 -40.0 4.4865620587e-06
-35.0 -35.0 4.3722662571e-06
-35.0 -30.0 4.82165885893e-06
-35.0 -25.0 4.94811235423e-06
-35.0 -20.0 5.16997391685e-06
-35.0 -15.0 5.56915241664e-06
-35.0 -10.0 5.74453100581e-06
-35.0 -5.0 5.94400611434e-06
-35.0 0.0 5.8733337466e-06
-35.0 5.0 6.37120150035e-06
-35.0 10.0 5.94542532594e-06
-35.0 15.0 5.66806644451e-06
-35.0 20.0 5.89450069052e-06
-35.0 25.0 5.05786978202e-06
-35.0 30.0 5.28897798337e-06
-35.0 35.0 4.94610321573e-06
-35.0 40.0 4.58714012461e-06
-35.0 45.0 4.78306195839e-06
-30.0 -50.0 4.17199379533e-06
-30.0 -45.0 3.96574219741e-06
-30.0 -40.0 4.03640736764e-06
-30.0 -35.0 4.36048240225e-06
-30.0 -30.0 4.17769425944e-06
-30.0 -25.0 4.80336447973e-06
-30.0 -20.0 4.70613110442e-06
-30.0 -15.0 4.74741529083e-06
-30.0 -10.0 5.18173315219e-06
-30.0 -5.0 5.11936376775e-06
-30.0 0.0 5.26942386567e-06
-30.0 5.0 5.23745445767e-06
-30.0 10.0 5.20265244471e-06
-30.0 15.0 4.8904734871e-06
-30.0 20.0 4.80025698234e-06
-30.0 25.0 4.84568994172e-06
-30.0 30.0 4.8016029943e-06
-30.0 35.0 4.46180089261e-06
-30.0 40.0 4.49863998519e-06
-30.0 45.0 4.2249000336e-06
-25.0 -50.0 4.01439535134e-06
-25.0 -45.0 3.90827709206e-06
-25.0 -40.0 3.92172878264e-06
-25.0 -35.0 4.21097059083e-06
-25.0 -30.0 4.17299682628e-06
-25.0 -25.0 4.16444532183e-06
-25.0 -20.0 4.26062285634e-06
-25.0 -15.0 4.44490163768e-06
-25.0 -10.0 4.3063809411e-06
-25.0 -5.0 4.58318906775e-06
-25.0 0.0 4.42324537431e-06
-25.0 5.0 4.48501694332e-06
-25.0 10.0 4.65501095556e-06
-25.0 15.0 4.23512691115e-06
-25.0 20.0 4.46846493765e-06
-25.0 25.0 3.97134281413e-06
-25.0 30.0 4.21381955643e-06
