0.1 1.58574728705e-07
0.2 4.36468911847e-07
0.3 5.85579728152e-07
0.4 5.13781760553e-07
0.5 5.49233191693e-07
0.6 3.67032231034e-07
0.7 3.24635441697e-07
0.8 2.89031400141e-07
0.9 2.92080819581e-07
1.0 2.16750486036e-07
1.1 1.99031168228e-07
1.2 1.67863937105e-07
1.3 1.48408982882e-07
1.4 1.44911544998e-07
1.5 1.52605782953e-07
1.6 1.27758764622e-07
1.7 1.27088566253e-07
1.8 1.18616027212e-07
1.9 9.50374995755e-08
2.0 1.09049737754e-07
2.1 7.79305558013e-08
2.2 7.57598016881e-08
2.3 6.4248155032e-08
2.4 6.72953979971e-08
2.5 6.56322767257e-08
2.6 6.02919205733e-08
2.7 5.24620025822e-08
2.8 4.28964924456e-08
2.9 4.92556270562e-08
3.0 3.68035989544e-08
3.1 4.27890704175e-08
3.2 3.95856485502e-08
3.3 3.28614496633e-08
3.4 3.34370507899e-08
3.5 3.07247948219e-08
3.6 2.66589546827e-08
3.7 3.05136925778e-08
3.8 2.61180226469e-08
3.9 2.59219892616e-08
4.0 2.1143924937e-08
4.1 2.28857268906e-08
4.2 2.31159580383e-08
4.3 2.15296987845e-08
4.4 1.98085714922e-08
4.5 1.92401318455e-08
4.6 1.64633033007e-08
4.7 1.72195436697e-08
4.8 1.50178310749e-08
4.9 1.47993239158e-08
5.0 1.4295165716e-08
5.1 1.44668809931e-08
5.2 1.35466496489e-08
5.3 1.13095420196e-08
5.4 1.0700291008e-08
5.5 1.10894201695e-08
5.6 1.15569782927e-08
5.7 1.0733421722e-08
5.8 9.53083688881e-09
5.9 1.07883912011e-08
6.0 9.5665236023e-09
6.1 8.78262133133e-09
6.2 7.9888572232e-09
6.3 7.35596140786e-09
6.4 9.31367618094e-09
6.5 7.16313700388e-09
6.6 6.72990000246e-09
6.7 6.63663712042e-09
6.8 6.96625369334e-09
6.9 6.80509045872e-09
7.0 6.21528975924e-09
7.1 5.52801620217e-09
7.2 5.72559131669e-09
7.3 4.97804849075e-09
7.4 5.26935640614e-09
7.5 5.24684422749e-09
7.6 5.03476413464e-09
7.7 5.19364929706e-09
7.8 5.19568575413e-09
7.9 4.63717213264e-09
8.0 3.97954898261e-09
8.1 4.30860988429e-09
8.2 3.52254382479e-09
8.3 3.71328000989e-09
8.4 3.8453553858e-09
8.5 3.88274736762e-09
8.6 3.08032487975e-09
8.7 3.67979645955e-09
8.8 3.48779285443e-09
8.9 2.67280241961e-09
9.0 3.36641374265e-09
9.1 3.12881664487e-09
9.2 2.75439539464e-09
9.3 2.85722092224e-09
9.4 2.99524688214e-09
9.5 2.94093240866e-09
9.6 2.61307517118e-09
9.7 2.4357852802e-09
9.8 2.53430164159e-09
9.9 2.44787788665e-09
