100000.0 0.0686821554013
16237.7673919 0.00942328335412
2636.65089873 0.00122758904357
428.133239872 0.000178948979572
69.5192796178 2.71716281046e-05
11.2883789168 4.21069398956e-06
1.83298071083 5.67230604824e-07
0.297635144163 7.64740727739e-08
0.0483293023857 1.37606780111e-08
0.00784759970351 2.06773579809e-09
0.0012742749857 3.24381456184e-10
0.000206913808111 5.67264028826e-11
3.35981828628e-05 7.78142477435e-12
5.45559478117e-06 1.16401752987e-12
8.8586679041e-07 1.65769143369e-13
1.43844988829e-07 6.07840141773e-14
2.33572146909e-08 5.41023006041e-14
3.79269019073e-09 7.31965704955e-14
6.15848211066e-10 6.19775905173e-14
1e-10 7.47165688675e-14
