-20.0 0.000459334964627 0.000399741372109 0.000434144586083 0.00044835675068 0.000469109920568 0.000611452919497
-19.9 0.000449484464097 0.000348234191061 0.000406934060834 0.000451228172673 0.000487018941876 0.000574373483182
-19.8 0.000462373735371 0.000401376828663 0.000434185379425 0.000455006340964 0.000478968453056 0.000552426437612
-19.7 0.000476289113133 0.000363290094573 0.000431737620709 0.000478569347167 0.000513719138312 0.000577016897212
-19.6 0.000481740509895 0.000408534242421 0.000433965332495 0.000480665289241 0.000495082118471 0.000613105625384
-19.5 0.000449975061196 0.000351328975893 0.000434515354757 0.000452637740963 0.000472851523315 0.000518064025067
-19.4 0.000447954874777 0.000373231102237 0.000407791367987 0.000430890919157 0.000462793714772 0.000613987259463
-19.3 0.000461788525359 0.000377151105813 0.000416282596413 0.00045046208516 0.000500425868125 0.000606857226352
-19.2 0.000441626589363 0.000357172395626 0.000394647856304 0.000426212207322 0.000480890016753 0.000560908846222
-19.1 0.000429668717145 0.000368795480294 0.000390224054345 0.000423292079071 0.000451257673454 0.000540514347634
-19.0 0.000424645012256 0.00032854030154 0.000393193034531 0.000432288309622 0.000462959594582 0.000497784952387
-18.9 0.000475780184629 0.000390379679434 0.000428189924982 0.000458495169117 0.000511667374087 0.000682398183502
-18.8 0.000452130608921 0.000368642875183 0.000413264238828 0.000438296661837 0.000508449317242 0.000545173496427
-18.7 0.000433563679804 0.000358847369491 0.000424142520936 0.000434704082374 0.000453198194948 0.000493116513748
-18.6 0.000427784319852 0.00034218931793 0.000394728190651 0.000431284364023 0.000471751531596 0.000499932923952
-18.5 0.00042894206241 0.000337667530866 0.000412218769038 0.000424719866616 0.000439886051217 0.000522477372697
-18.4 0.000416293453734 0.000337488716856 0.000385325560281 0.000412926148622 0.000449168355094 0.000505385404397
-18.3 0.00040505144341 0.000337601039591 0.000375237477759 0.000406844553411 0.000422796382946 0.000506047037497
-18.2 0.000412440408054 0.000316232793694 0.000373371299315 0.000404850802274 0.000442925269533 0.000514443692432
-18.1 0.000444009331405 0.000334903679933 0.000402391512297 0.000431719224739 0.000483194245377 0.000613945375467
-18.0 0.000440961761892 0.000370674162041 0.000409897761349 0.000436916101557 0.000446572674319 0.00058219026024
-17.9 0.000418337021376 0.000356762561201 0.000405096821684 0.000420689158415 0.000433056163545 0.000478141163477
-17.8 0.000444241914384 0.000384324905892 0.000430135723316 0.00044129917665 0.000469316569479 0.000480974088903
-17.7 0.000426006277321 0.00033800115771 0.000394942915008 0.0004323074393 0.000452801691905 0.000491136817256
-17.6 0.000409244942204 0.000356620924943 0.000376651368684 0.000402938853585 0.000427377125147 0.000490231766833
-17.5 0.000405980682403 0.000347093718102 0.000374773758587 0.000396400407311 0.000430362382639 0.000472479955035
-17.4 0.000413062267623 0.000334598212935 0.000392915377323 0.000408195676424 0.000441277055307 0.000490719168909
-17.3 0.000419483903765 0.000337554143724 0.000385363470593 0.000423709417337 0.000450955001358 0.000515529470598
-17.2 0.000411702754953 0.000302862376126 0.000384342702777 0.000403858162421 0.000447406356725 0.000555282178473
-17.1 0.00042046795686 0.000331877708753 0.000392867145279 0.000422330609682 0.000450456450182 0.000552709270577
-17.0 0.000419692394988 0.000356139011823 0.000383617174063 0.000417244374705 0.000449766384919 0.000561586778331
-16.9 0.000419946341377 0.00035317319833 0.000386286241958 0.000415781548531 0.000441526592008 0.000517290225122
-16.8 0.000395960617731 0.000316050191646 0.000374349952092 0.000387939150163 0.000403448100197 0.000527726011677
-16.7 0.000409059838874 0.000374944092619 0.000385272904515 0.000396661549074 0.000426532616221 0.000484822187563
-16.6 0.00041086450015 0.000349987145056 0.000382414053725 0.000406381074764 0.000432124978792 0.000506550465618
-16.5 0.000402865857301 0.00028701677603 0.000343149359122 0.000391242566131 0.000442068122862 0.000672026700772
-16.4 0.000407004204048 0.000301059587433 0.000378977368579 0.000411681333602 0.000433776832139 0.000508426799672
